image_name,lpips_score,ssim_score,discarded_lpips_score,discarded_ssim_score
ChestCT_451.png,0.3417,0.3917,0.3981,0.4538
ChestCT_452.png,0.3431,0.4011,0.3949,0.4307
ChestCT_453.png,0.3356,0.4978,0.3982,0.4575
ChestCT_454.png,0.3308,0.4094,0.3897,0.4701
ChestCT_455.png,0.3498,0.4281,0.3952,0.4661
ChestCT_456.png,0.3485,0.3986,0.3702,0.5035
ChestCT_457.png,0.3439,0.4048,0.3830,0.4811
ChestCT_458.png,0.3482,0.4331,0.4012,0.4580
ChestCT_459.png,0.3497,0.4018,0.3838,0.4912
ChestCT_460.png,0.3444,0.3996,0.3769,0.4981
ChestCT_461.png,0.3456,0.4306,0.3975,0.4634
ChestCT_462.png,0.3399,0.3979,0.3786,0.4784
ChestCT_463.png,0.4048,0.4118,0.3915,0.3888
ChestCT_464.png,0.3141,0.4986,0.3711,0.4687
ChestCT_465.png,0.3255,0.4984,0.3697,0.4755
ChestCT_466.png,0.4006,0.4137,0.3729,0.5194
ChestCT_467.png,0.4833,0.3558,0.4460,0.4940
ChestCT_468.png,0.3381,0.4185,0.3734,0.4939
ChestCT_469.png,0.4770,0.3590,0.4365,0.4911
ChestCT_470.png,0.4825,0.3613,0.4414,0.5042
ChestCT_471.png,0.3408,0.4240,0.3703,0.5244
ChestCT_472.png,0.4230,0.4174,0.3897,0.4293
ChestCT_473.png,0.4729,0.3650,0.3966,0.4330
ChestCT_474.png,0.4708,0.3697,0.3907,0.4609
ChestCT_475.png,0.4134,0.4182,0.3836,0.4163
ChestCT_476.png,0.3355,0.4190,0.3863,0.4438
ChestCT_477.png,0.4723,0.3728,0.3990,0.4322
ChestCT_478.png,0.4349,0.4046,0.3983,0.4348
ChestCT_479.png,0.4438,0.3904,0.3972,0.4325
ChestCT_480.png,0.4768,0.3713,0.4362,0.5016
ChestCT_481.png,0.3374,0.4095,0.3916,0.4379
ChestCT_482.png,0.3837,0.4628,0.3798,0.4685
ChestCT_483.png,0.3803,0.4799,0.3756,0.4964
ChestCT_484.png,0.4173,0.3559,0.3813,0.4634
ChestCT_485.png,0.3475,0.4886,0.3727,0.4332
ChestCT_486.png,0.3568,0.4761,0.3645,0.4477
ChestCT_487.png,0.4106,0.3518,0.3858,0.4514
ChestCT_488.png,0.4210,0.3671,0.3762,0.4830
ChestCT_489.png,0.4179,0.3791,0.3611,0.5076
ChestCT_490.png,0.4206,0.3929,0.3664,0.4436
ChestCT_491.png,0.4204,0.3964,0.3706,0.4494
ChestCT_492.png,0.3471,0.3812,0.3868,0.4453
ChestCT_493.png,0.4237,0.3761,0.3999,0.4216
ChestCT_494.png,0.4171,0.3966,0.3722,0.4507
ChestCT_495.png,0.3395,0.3857,0.3848,0.4524
ChestCT_496.png,0.3459,0.4568,0.3700,0.4634
ChestCT_497.png,0.4103,0.4101,0.3581,0.4630
ChestCT_498.png,0.4182,0.4011,0.3590,0.4523
ChestCT_499.png,0.3364,0.4555,0.3814,0.4475
ChestCT_500.png,0.4221,0.4667,0.3484,0.5115
ChestCT_501.png,0.3470,0.3800,0.3814,0.4545
ChestCT_502.png,0.4191,0.4615,0.3433,0.5143
ChestCT_503.png,0.4181,0.4627,0.3389,0.5250
ChestCT_504.png,0.3322,0.4566,0.3814,0.4556
ChestCT_505.png,0.3443,0.4393,0.3505,0.4821
ChestCT_506.png,0.3786,0.4638,0.3491,0.4587
ChestCT_507.png,0.3675,0.4820,0.3969,0.4402
ChestCT_508.png,0.3547,0.4382,0.3539,0.4861
ChestCT_509.png,0.3853,0.4699,0.3924,0.4517
ChestCT_510.png,0.3420,0.4651,0.3943,0.3698
ChestCT_511.png,0.3441,0.4824,0.3809,0.4013
ChestCT_512.png,0.4106,0.4703,0.3389,0.5291
ChestCT_513.png,0.4258,0.2874,0.3960,0.3626
ChestCT_514.png,0.3497,0.4362,0.3750,0.3892
ChestCT_515.png,0.3595,0.4239,0.3669,0.3991
ChestCT_516.png,0.3465,0.3735,0.3899,0.3818
ChestCT_517.png,0.4275,0.3020,0.3896,0.3838
ChestCT_518.png,0.4233,0.3216,0.3942,0.3714
ChestCT_519.png,0.4310,0.3165,0.3640,0.3727
ChestCT_520.png,0.4246,0.3441,0.3614,0.4075
ChestCT_521.png,0.3462,0.3657,0.3928,0.3783
ChestCT_522.png,0.4341,0.3011,0.3987,0.3510
ChestCT_523.png,0.4194,0.3481,0.3631,0.4116
ChestCT_524.png,0.3389,0.3728,0.3978,0.3530
ChestCT_525.png,0.3468,0.3865,0.3780,0.3822
ChestCT_526.png,0.4153,0.3536,0.3495,0.4171
ChestCT_527.png,0.4185,0.3476,0.3467,0.4126
ChestCT_528.png,0.3383,0.3896,0.3878,0.3753
ChestCT_529.png,0.4240,0.4208,0.3505,0.4651
ChestCT_530.png,0.3464,0.3671,0.3877,0.3888
ChestCT_531.png,0.4269,0.3879,0.3528,0.4198
ChestCT_532.png,0.4167,0.4213,0.3373,0.4795
ChestCT_533.png,0.3468,0.3756,0.3808,0.4069
ChestCT_534.png,0.3421,0.3917,0.3527,0.4302
ChestCT_535.png,0.3805,0.4014,0.3972,0.3788
ChestCT_536.png,0.3700,0.4187,0.3950,0.3889
ChestCT_537.png,0.3541,0.3889,0.3564,0.4298
ChestCT_538.png,0.3876,0.4169,0.3888,0.4044
ChestCT_539.png,0.3404,0.4281,0.3909,0.3507
ChestCT_540.png,0.3447,0.4369,0.3802,0.3727
ChestCT_541.png,0.4135,0.4162,0.3443,0.4567
ChestCT_542.png,0.1741,0.5989,0.3926,0.4050
ChestCT_543.png,0.3391,0.4732,0.3855,0.4045
ChestCT_544.png,0.3610,0.5087,0.3714,0.4362
ChestCT_545.png,0.1257,0.6532,0.3995,0.3875
ChestCT_546.png,0.2123,0.5613,0.3836,0.4178
ChestCT_547.png,0.2485,0.5320,0.3839,0.4232
ChestCT_548.png,0.3125,0.4971,0.3625,0.4541
ChestCT_549.png,0.3016,0.5070,0.3697,0.4586
ChestCT_550.png,0.3478,0.3452,0.3790,0.4642
ChestCT_551.png,0.2699,0.5138,0.3789,0.4348
ChestCT_552.png,0.3329,0.4943,0.3577,0.4655
ChestCT_553.png,0.3324,0.4993,0.3663,0.4682
ChestCT_554.png,0.2840,0.5098,0.3780,0.4424
ChestCT_555.png,0.3485,0.3645,0.3790,0.4706
ChestCT_556.png,0.3452,0.4180,0.3771,0.4442
ChestCT_557.png,0.3149,0.5100,0.3508,0.4946
ChestCT_558.png,0.3227,0.4919,0.3588,0.4603
ChestCT_559.png,0.3320,0.4283,0.3758,0.4557
ChestCT_560.png,0.4508,0.4142,0.3845,0.4681
ChestCT_561.png,0.3446,0.4031,0.3836,0.4576
ChestCT_562.png,0.4433,0.4518,0.3757,0.5074
ChestCT_563.png,0.4477,0.4419,0.3772,0.5085
ChestCT_564.png,0.3337,0.4217,0.3834,0.4481
ChestCT_565.png,0.3004,0.4920,0.3665,0.4707
ChestCT_566.png,0.4031,0.4876,0.3668,0.4743
ChestCT_567.png,0.3775,0.4880,0.3638,0.4640
ChestCT_568.png,0.3434,0.4088,0.3759,0.4600
ChestCT_569.png,0.4123,0.4733,0.3898,0.4615
ChestCT_570.png,0.3169,0.4819,0.3975,0.3893
ChestCT_571.png,0.3319,0.4744,0.3905,0.3997
ChestCT_572.png,0.4416,0.4570,0.3818,0.4939
ChestCT_573.png,0.4166,0.4233,0.3449,0.4605
ChestCT_574.png,0.4159,0.4316,0.3408,0.4722
ChestCT_575.png,0.4257,0.4230,0.3446,0.4764
ChestCT_576.png,0.4178,0.4224,0.3533,0.4605
ChestCT_577.png,0.4196,0.4218,0.3639,0.4601
ChestCT_578.png,0.4261,0.4200,0.3433,0.4644
ChestCT_579.png,0.4166,0.4338,0.3414,0.4830
ChestCT_580.png,0.4183,0.4330,0.3393,0.4747
ChestCT_581.png,0.4250,0.4301,0.3364,0.4709
ChestCT_582.png,0.4150,0.4343,0.3464,0.4851
ChestCT_583.png,0.4185,0.4297,0.3318,0.4757
ChestCT_584.png,0.4231,0.4180,0.3448,0.4602
ChestCT_585.png,0.4248,0.4115,0.3522,0.4524
ChestCT_586.png,0.4193,0.4383,0.3296,0.4848
ChestCT_587.png,0.3352,0.4421,0.3931,0.4268
ChestCT_588.png,0.4070,0.4147,0.3824,0.4487
ChestCT_589.png,0.3897,0.4592,0.3592,0.4535
ChestCT_590.png,0.3904,0.4552,0.3634,0.4583
ChestCT_591.png,0.3474,0.4657,0.3823,0.4452
ChestCT_592.png,0.3329,0.4511,0.3958,0.4306
ChestCT_593.png,0.4121,0.4146,0.3797,0.4485
ChestCT_594.png,0.3412,0.4422,0.3951,0.4257
ChestCT_595.png,0.3389,0.4409,0.3956,0.4234
ChestCT_596.png,0.3482,0.4757,0.3725,0.4773
ChestCT_597.png,0.4057,0.3964,0.3837,0.4300
ChestCT_598.png,0.3307,0.3666,0.3886,0.4240
ChestCT_599.png,0.3486,0.4345,0.3949,0.4177
ChestCT_600.png,0.3450,0.3708,0.3822,0.4416
ChestCT_601.png,0.3356,0.4487,0.3960,0.3782
ChestCT_602.png,0.3430,0.4329,0.3982,0.4104
ChestCT_603.png,0.3379,0.3820,0.3926,0.4395
ChestCT_604.png,0.3351,0.3939,0.3848,0.4512
ChestCT_605.png,0.3465,0.4359,0.3914,0.4326
ChestCT_606.png,0.3312,0.4538,0.3988,0.3779
ChestCT_607.png,0.3637,0.4689,0.3821,0.4010
ChestCT_608.png,0.3475,0.4422,0.3861,0.4355
ChestCT_609.png,0.3489,0.4421,0.3865,0.4340
ChestCT_610.png,0.3580,0.4734,0.3871,0.4014
ChestCT_611.png,0.4148,0.4824,0.3507,0.5561
ChestCT_612.png,0.3424,0.4366,0.3954,0.3808
ChestCT_613.png,0.4165,0.4467,0.3768,0.4669
ChestCT_614.png,0.4140,0.4570,0.3650,0.4717
ChestCT_615.png,0.3462,0.4282,0.3870,0.3908
ChestCT_616.png,0.3770,0.4560,0.3801,0.4074
ChestCT_617.png,0.4010,0.4387,0.3842,0.4531
ChestCT_618.png,0.3987,0.4510,0.3775,0.4596
ChestCT_619.png,0.3673,0.4608,0.3836,0.4032
ChestCT_620.png,0.4190,0.4260,0.3710,0.4654
ChestCT_621.png,0.4057,0.4293,0.3818,0.4485
ChestCT_622.png,0.3849,0.4549,0.3677,0.4211
ChestCT_623.png,0.3911,0.4551,0.3601,0.4381
ChestCT_624.png,0.4092,0.4349,0.3760,0.4593
ChestCT_625.png,0.4098,0.4338,0.3686,0.4780
ChestCT_626.png,0.4197,0.4294,0.3357,0.4760
ChestCT_627.png,0.4139,0.4347,0.3361,0.4866
ChestCT_628.png,0.4263,0.3707,0.3241,0.4366
ChestCT_629.png,0.4289,0.3713,0.3254,0.4370
ChestCT_630.png,0.4232,0.3886,0.3169,0.4513
ChestCT_631.png,0.4362,0.3655,0.3395,0.4339
ChestCT_632.png,0.4314,0.3666,0.3471,0.4329
ChestCT_633.png,0.4223,0.3935,0.3156,0.4546
ChestCT_634.png,0.4195,0.3963,0.3162,0.4591
ChestCT_635.png,0.4272,0.3771,0.3166,0.4426
ChestCT_636.png,0.4324,0.3754,0.3151,0.4423
ChestCT_637.png,0.4219,0.3789,0.3241,0.4455
ChestCT_638.png,0.4208,0.3953,0.3054,0.4638
ChestCT_639.png,0.4246,0.3714,0.3173,0.4332
ChestCT_640.png,0.4258,0.3703,0.3247,0.4354
ChestCT_641.png,0.4275,0.3794,0.3067,0.4461
ChestCT_642.png,0.3456,0.3910,0.3808,0.3975
ChestCT_643.png,0.4160,0.3628,0.3681,0.4173
ChestCT_644.png,0.3945,0.3919,0.3719,0.3931
ChestCT_645.png,0.4027,0.3774,0.3813,0.3724
ChestCT_646.png,0.4085,0.3649,0.3656,0.4210
ChestCT_647.png,0.3461,0.3903,0.3846,0.4001
ChestCT_648.png,0.4233,0.3627,0.3640,0.4205
ChestCT_649.png,0.3456,0.3809,0.3822,0.3937
ChestCT_650.png,0.3401,0.3851,0.3831,0.3936
ChestCT_651.png,0.4179,0.3829,0.3569,0.4428
ChestCT_652.png,0.4055,0.3612,0.3645,0.4148
ChestCT_653.png,0.3343,0.4058,0.3731,0.4128
ChestCT_654.png,0.3256,0.4144,0.3744,0.4136
ChestCT_655.png,0.3495,0.3860,0.3721,0.4129
ChestCT_656.png,0.3681,0.3842,0.3949,0.3883
ChestCT_657.png,0.3371,0.3948,0.3820,0.3929
ChestCT_658.png,0.3386,0.4157,0.3785,0.4214
ChestCT_659.png,0.3421,0.4005,0.3750,0.4187
ChestCT_660.png,0.3195,0.4352,0.3744,0.4163
ChestCT_661.png,0.3730,0.3774,0.3913,0.3924
ChestCT_662.png,0.3719,0.4043,0.3937,0.3642
ChestCT_663.png,0.3348,0.4053,0.3750,0.4121
ChestCT_664.png,0.3378,0.3975,0.3759,0.4084
ChestCT_665.png,0.3637,0.4168,0.3999,0.4011
ChestCT_666.png,0.4145,0.4374,0.3547,0.4940
ChestCT_667.png,0.3658,0.3954,0.3978,0.3853
ChestCT_668.png,0.4134,0.3907,0.3805,0.4178
ChestCT_669.png,0.4162,0.3869,0.3741,0.4128
ChestCT_670.png,0.3625,0.4054,0.3985,0.3907
ChestCT_671.png,0.3811,0.4051,0.3897,0.3828
ChestCT_672.png,0.4008,0.3820,0.3900,0.3979
ChestCT_673.png,0.4084,0.3703,0.3965,0.3718
ChestCT_674.png,0.3761,0.4049,0.3938,0.3747
ChestCT_675.png,0.4327,0.3680,0.3574,0.4312
ChestCT_676.png,0.4046,0.3734,0.3874,0.3952
ChestCT_677.png,0.3862,0.3992,0.3757,0.3850
ChestCT_678.png,0.3889,0.4108,0.3638,0.4122
ChestCT_679.png,0.4111,0.3639,0.3855,0.3832
ChestCT_680.png,0.4237,0.3768,0.3560,0.4391
ChestCT_681.png,0.4291,0.3728,0.3158,0.4393
ChestCT_682.png,0.4225,0.3834,0.3138,0.4530
ChestCT_683.png,0.3402,0.5406,0.3852,0.4093
ChestCT_684.png,0.3098,0.4222,0.3888,0.5206
ChestCT_685.png,0.3288,0.3772,0.3810,0.5280
ChestCT_686.png,0.3407,0.4464,0.3664,0.4289
ChestCT_687.png,0.3444,0.5566,0.3717,0.4285
ChestCT_688.png,0.4460,0.4184,0.3558,0.4363
ChestCT_689.png,0.3129,0.4618,0.3643,0.4018
ChestCT_690.png,0.4517,0.4077,0.3567,0.4154
ChestCT_691.png,0.3272,0.4440,0.3595,0.4150
ChestCT_692.png,0.3348,0.3745,0.3951,0.4851
ChestCT_693.png,0.3390,0.3686,0.3840,0.3867
ChestCT_694.png,0.4027,0.4554,0.3528,0.5725
ChestCT_695.png,0.3024,0.4764,0.3681,0.3994
ChestCT_696.png,0.4107,0.4732,0.3507,0.5915
ChestCT_697.png,0.4022,0.4649,0.3458,0.5877
ChestCT_698.png,0.3108,0.4726,0.3830,0.3914
ChestCT_699.png,0.3120,0.3999,0.3596,0.5081
ChestCT_700.png,0.3440,0.4512,0.3529,0.5731
ChestCT_701.png,0.3471,0.3462,0.3645,0.5549
ChestCT_702.png,0.3166,0.3947,0.3972,0.3733
ChestCT_703.png,0.3771,0.4914,0.3494,0.5877
ChestCT_704.png,0.3076,0.4041,0.3526,0.5067
ChestCT_705.png,0.3123,0.4066,0.3961,0.5086
ChestCT_706.png,0.3907,0.4765,0.3462,0.5894
ChestCT_707.png,0.1703,0.5568,0.3836,0.3813
ChestCT_708.png,0.3372,0.4363,0.3852,0.3787
ChestCT_709.png,0.3594,0.4705,0.3682,0.4163
ChestCT_710.png,0.1201,0.6142,0.3899,0.3654
ChestCT_711.png,0.2090,0.5151,0.3747,0.3898
ChestCT_712.png,0.2444,0.4976,0.3706,0.4044
ChestCT_713.png,0.3124,0.4380,0.3515,0.4131
ChestCT_714.png,0.3013,0.4556,0.3577,0.4268
ChestCT_715.png,0.3436,0.3465,0.3792,0.4215
ChestCT_716.png,0.2677,0.4723,0.3680,0.4091
ChestCT_717.png,0.3316,0.4372,0.3438,0.4244
ChestCT_718.png,0.3309,0.4417,0.3548,0.4224
ChestCT_719.png,0.2861,0.4566,0.3695,0.4056
ChestCT_720.png,0.3427,0.3708,0.3988,0.3747
ChestCT_721.png,0.3488,0.4039,0.3726,0.4150
ChestCT_722.png,0.3172,0.4502,0.3425,0.4423
ChestCT_723.png,0.3234,0.4296,0.3480,0.4137
ChestCT_724.png,0.3367,0.4118,0.3739,0.4245
ChestCT_725.png,0.4527,0.3678,0.3895,0.4038
ChestCT_726.png,0.3484,0.3908,0.3825,0.4205
ChestCT_727.png,0.4455,0.4001,0.3806,0.4362
ChestCT_728.png,0.4507,0.3902,0.3836,0.4296
ChestCT_729.png,0.3372,0.4068,0.3829,0.4089
ChestCT_730.png,0.2961,0.4638,0.3628,0.4449
ChestCT_731.png,0.4028,0.4329,0.3995,0.4047
ChestCT_732.png,0.3784,0.4385,0.3642,0.4204
ChestCT_733.png,0.3483,0.3926,0.3764,0.4248
ChestCT_734.png,0.4139,0.4132,0.3888,0.4036
ChestCT_735.png,0.3140,0.4469,0.3973,0.3662
ChestCT_736.png,0.3292,0.4392,0.3891,0.3751
ChestCT_737.png,0.4433,0.4000,0.3866,0.4209
ChestCT_738.png,0.3328,0.4517,0.3402,0.4129
ChestCT_739.png,0.3400,0.4528,0.3471,0.4210
ChestCT_740.png,0.3287,0.4507,0.3396,0.4075
ChestCT_741.png,0.3225,0.4483,0.3434,0.3973
ChestCT_742.png,0.3495,0.5294,0.3297,0.4269
ChestCT_743.png,0.3231,0.5222,0.3538,0.4171
ChestCT_744.png,0.3314,0.5261,0.3558,0.4242
ChestCT_745.png,0.4447,0.3894,0.3264,0.4203
ChestCT_746.png,0.3400,0.5217,0.3455,0.4193
ChestCT_747.png,0.3354,0.5234,0.3498,0.4222
ChestCT_748.png,0.3216,0.3499,0.3462,0.4944
ChestCT_749.png,0.3138,0.4657,0.3646,0.3814
ChestCT_750.png,0.3785,0.4383,0.3472,0.5452
ChestCT_751.png,0.3837,0.4377,0.3495,0.5474
ChestCT_752.png,0.3086,0.4786,0.3661,0.3850
ChestCT_753.png,0.3223,0.3634,0.3435,0.4992
ChestCT_754.png,0.3072,0.4721,0.3547,0.3850
ChestCT_755.png,0.3230,0.3459,0.3513,0.4894
ChestCT_756.png,0.3155,0.3543,0.3564,0.4938
ChestCT_757.png,0.3106,0.4745,0.3535,0.3839
ChestCT_758.png,0.3088,0.4754,0.3684,0.3830
ChestCT_759.png,0.3261,0.3538,0.3800,0.3628
ChestCT_760.png,0.3225,0.3598,0.3781,0.3573
ChestCT_761.png,0.3474,0.3333,0.3627,0.3806
ChestCT_762.png,0.3286,0.3596,0.3988,0.4808
ChestCT_763.png,0.3220,0.3519,0.3986,0.3412
ChestCT_764.png,0.3402,0.3429,0.3668,0.3744
ChestCT_765.png,0.3469,0.3382,0.3672,0.3739
ChestCT_766.png,0.3187,0.3579,0.3855,0.3451
ChestCT_767.png,0.3254,0.3662,0.3419,0.5078
ChestCT_768.png,0.3261,0.4532,0.3698,0.5140
ChestCT_769.png,0.3243,0.3524,0.3707,0.3678
ChestCT_770.png,0.3280,0.3560,0.3702,0.3705
ChestCT_771.png,0.3437,0.3135,0.3795,0.5018
ChestCT_772.png,0.4029,0.4194,0.3575,0.5317
ChestCT_773.png,0.3373,0.3375,0.3932,0.4819
ChestCT_774.png,0.4001,0.4224,0.3504,0.5365
ChestCT_775.png,0.3982,0.4271,0.3557,0.5395
ChestCT_776.png,0.3416,0.3250,0.3847,0.4901
ChestCT_777.png,0.3377,0.4435,0.3606,0.5298
ChestCT_778.png,0.4015,0.4311,0.3528,0.5468
ChestCT_779.png,0.3911,0.4338,0.3546,0.5480
ChestCT_780.png,0.3295,0.4515,0.3638,0.5217
ChestCT_781.png,0.3191,0.4565,0.3485,0.3884
ChestCT_782.png,0.4059,0.4331,0.3533,0.5502
ChestCT_783.png,0.3481,0.4355,0.3594,0.5339
ChestCT_784.png,0.3740,0.4465,0.3544,0.5419
ChestCT_785.png,0.4027,0.4247,0.3494,0.5416
ChestCT_786.png,0.3142,0.4716,0.3466,0.3861
ChestCT_787.png,0.3451,0.5237,0.3441,0.4195
ChestCT_788.png,0.3453,0.5304,0.3328,0.4268
ChestCT_789.png,0.3368,0.4253,0.3552,0.4902
ChestCT_790.png,0.3274,0.4308,0.3784,0.4709
ChestCT_791.png,0.3940,0.4320,0.3495,0.4960
ChestCT_792.png,0.3978,0.4331,0.3490,0.5002
ChestCT_793.png,0.3310,0.4250,0.3784,0.4732
ChestCT_794.png,0.3372,0.4250,0.3529,0.4925
ChestCT_795.png,0.3346,0.4308,0.3541,0.4904
ChestCT_796.png,0.3334,0.4319,0.3551,0.4901
ChestCT_797.png,0.3280,0.4306,0.3761,0.4759
ChestCT_798.png,0.3293,0.4331,0.3646,0.4784
ChestCT_799.png,0.3282,0.4378,0.3652,0.4814
ChestCT_800.png,0.3267,0.4306,0.3752,0.4737
ChestCT_801.png,0.3425,0.4230,0.3481,0.5003
ChestCT_802.png,0.3329,0.4268,0.3570,0.4845
ChestCT_803.png,0.3313,0.4276,0.3726,0.4724
ChestCT_804.png,0.3291,0.4280,0.3702,0.4729
ChestCT_805.png,0.3350,0.4310,0.3650,0.4805
ChestCT_806.png,0.3373,0.4228,0.3510,0.4947
ChestCT_807.png,0.3870,0.4271,0.3553,0.4965
ChestCT_808.png,0.3314,0.4312,0.3673,0.4795
ChestCT_809.png,0.3300,0.4273,0.3714,0.4749
ChestCT_810.png,0.3912,0.4196,0.3619,0.4888
ChestCT_811.png,0.4246,0.4296,0.3649,0.4991
ChestCT_812.png,0.3397,0.4248,0.3455,0.5041
ChestCT_813.png,0.4223,0.4308,0.3505,0.5084
ChestCT_814.png,0.4193,0.4339,0.3535,0.5063
ChestCT_815.png,0.3742,0.4356,0.3493,0.5005
ChestCT_816.png,0.3900,0.4404,0.3504,0.4985
ChestCT_817.png,0.4177,0.4258,0.3482,0.5007
ChestCT_818.png,0.4106,0.4315,0.3474,0.5030
ChestCT_819.png,0.3481,0.4319,0.3468,0.5015
ChestCT_820.png,0.4221,0.4226,0.3482,0.5012
ChestCT_821.png,0.3896,0.4342,0.3512,0.4965
ChestCT_822.png,0.3924,0.4346,0.3531,0.4962
ChestCT_823.png,0.4214,0.4277,0.3500,0.5054
ChestCT_824.png,0.3152,0.4471,0.3485,0.4706
ChestCT_825.png,0.3254,0.4311,0.3799,0.5020
ChestCT_826.png,0.3380,0.4586,0.3441,0.4779
ChestCT_827.png,0.3437,0.4671,0.3423,0.4855
ChestCT_828.png,0.3232,0.4355,0.3764,0.5023
ChestCT_829.png,0.3198,0.4595,0.3457,0.4906
ChestCT_830.png,0.3258,0.4317,0.3803,0.5010
ChestCT_831.png,0.3141,0.4691,0.3520,0.5040
ChestCT_832.png,0.3155,0.4734,0.3542,0.5093
ChestCT_833.png,0.3227,0.4397,0.3738,0.5053
ChestCT_834.png,0.3286,0.4518,0.3605,0.5225
ChestCT_835.png,0.3310,0.4498,0.3575,0.5228
ChestCT_836.png,0.3246,0.4267,0.3735,0.5041
ChestCT_837.png,0.3222,0.4634,0.3387,0.5040
ChestCT_838.png,0.3264,0.4562,0.3549,0.5306
ChestCT_839.png,0.3291,0.4356,0.3736,0.5118
ChestCT_840.png,0.3303,0.4253,0.3731,0.5054
ChestCT_841.png,0.3276,0.4533,0.3565,0.5205
ChestCT_842.png,0.3202,0.4591,0.3428,0.4950
ChestCT_843.png,0.3327,0.4677,0.3396,0.5053
ChestCT_844.png,0.3228,0.4537,0.3613,0.5166
ChestCT_845.png,0.3306,0.4300,0.3675,0.5107
ChestCT_846.png,0.3326,0.4632,0.3393,0.5091
ChestCT_847.png,0.4153,0.4849,0.3566,0.5472
ChestCT_848.png,0.3310,0.4671,0.3339,0.5183
ChestCT_849.png,0.4161,0.4792,0.3503,0.5494
ChestCT_850.png,0.4175,0.4841,0.3543,0.5474
ChestCT_851.png,0.3349,0.4644,0.3356,0.5066
ChestCT_852.png,0.3415,0.4713,0.3455,0.5071
ChestCT_853.png,0.4114,0.4802,0.3406,0.5465
ChestCT_854.png,0.4008,0.4413,0.3425,0.5024
ChestCT_855.png,0.3344,0.4708,0.3427,0.5085
ChestCT_856.png,0.4164,0.4771,0.3414,0.5513
ChestCT_857.png,0.3405,0.4651,0.3460,0.4927
ChestCT_858.png,0.3386,0.4721,0.3460,0.5105
ChestCT_859.png,0.4179,0.4768,0.3459,0.5514
ChestCT_860.png,0.3308,0.4499,0.3492,0.5407
ChestCT_861.png,0.3307,0.4289,0.3702,0.5145
ChestCT_862.png,0.3896,0.4898,0.3495,0.5430
ChestCT_863.png,0.3936,0.4866,0.3480,0.5460
ChestCT_864.png,0.3353,0.4202,0.3705,0.5153
ChestCT_865.png,0.3308,0.4453,0.3470,0.5434
ChestCT_866.png,0.3270,0.4536,0.3477,0.5404
ChestCT_867.png,0.3277,0.4520,0.3491,0.5385
ChestCT_868.png,0.3298,0.4317,0.3711,0.5195
ChestCT_869.png,0.3235,0.4572,0.3569,0.5288
ChestCT_870.png,0.3244,0.4561,0.3582,0.5309
ChestCT_871.png,0.3257,0.4363,0.3669,0.5193
ChestCT_872.png,0.3367,0.4374,0.3430,0.5450
ChestCT_873.png,0.3263,0.4483,0.3523,0.5359
ChestCT_874.png,0.3326,0.4262,0.3671,0.5138
ChestCT_875.png,0.3295,0.4299,0.3646,0.5155
ChestCT_876.png,0.3293,0.4525,0.3587,0.5318
ChestCT_877.png,0.3311,0.4394,0.3480,0.5420
ChestCT_878.png,0.3800,0.4864,0.3510,0.5432
ChestCT_879.png,0.3259,0.4497,0.3630,0.5249
ChestCT_880.png,0.3249,0.4434,0.3654,0.5209
ChestCT_881.png,0.3859,0.4800,0.3572,0.5368
ChestCT_882.png,0.4184,0.4818,0.3616,0.5449
ChestCT_883.png,0.3363,0.4369,0.3397,0.5520
ChestCT_884.png,0.4171,0.4792,0.3482,0.5516
ChestCT_885.png,0.4140,0.4835,0.3496,0.5509
ChestCT_886.png,0.3695,0.4914,0.3450,0.5470
ChestCT_887.png,0.3850,0.4985,0.3483,0.5449
ChestCT_888.png,0.4133,0.4771,0.3445,0.5465
ChestCT_889.png,0.4074,0.4828,0.3485,0.5478
ChestCT_890.png,0.3732,0.5006,0.3444,0.5453
ChestCT_891.png,0.4168,0.4742,0.3439,0.5489
ChestCT_892.png,0.3837,0.4944,0.3487,0.5441
ChestCT_893.png,0.3861,0.4935,0.3503,0.5435
ChestCT_894.png,0.4174,0.4745,0.3458,0.5494
ChestCT_895.png,0.3255,0.3759,0.3586,0.4119
ChestCT_896.png,0.3242,0.4294,0.3843,0.4627
ChestCT_897.png,0.3490,0.3755,0.3598,0.4092
ChestCT_898.png,0.3491,0.3876,0.3527,0.4164
ChestCT_899.png,0.3278,0.4244,0.3819,0.4583
ChestCT_900.png,0.3241,0.3976,0.3533,0.4243
ChestCT_901.png,0.3254,0.4256,0.3847,0.4590
ChestCT_902.png,0.3150,0.4215,0.3543,0.4412
ChestCT_903.png,0.3159,0.4302,0.3564,0.4477
ChestCT_904.png,0.3228,0.4350,0.3813,0.4622
ChestCT_905.png,0.3350,0.4295,0.3671,0.4745
ChestCT_906.png,0.3352,0.4277,0.3648,0.4744
ChestCT_907.png,0.3229,0.4303,0.3793,0.4633
ChestCT_908.png,0.3235,0.4109,0.3438,0.4366
ChestCT_909.png,0.3159,0.4498,0.3577,0.4693
ChestCT_910.png,0.3277,0.4343,0.3795,0.4713
ChestCT_911.png,0.3280,0.4252,0.3792,0.4634
ChestCT_912.png,0.3339,0.4324,0.3598,0.4781
ChestCT_913.png,0.3232,0.4061,0.3491,0.4321
ChestCT_914.png,0.3301,0.4244,0.3417,0.4448
ChestCT_915.png,0.3325,0.4277,0.3686,0.4689
